features,condition,is_fault
"[-0.17137877 -0.15372332 -0.06875188 ... -0.53947432 -0.53888241
 -0.42466264]",OR_021,1
"[-0.20549681  0.0558193   0.29230216 ...  5.97192578  7.90187565
  9.18175833]",OR_021,1
[9.52387619 8.12991617 5.49620223 ... 0.45341545 0.35371599 0.21463906],OR_021,1
"[ 0.06176122 -0.0498974  -0.09480951 ... -0.34381882 -0.1185063
  0.14882336]",OR_021,1
"[ 0.40295305  0.58628683  0.60126547 ... -0.22131451 -0.19072888
 -0.15014069]",OR_021,1
"[-0.16948256 -0.22923492 -0.2511486  ...  1.50300171  1.50927272
  1.30331496]",OR_021,1
"[ 0.9090238   0.43714987 -0.02036264 ...  1.15009449  1.41668708
  1.5797247 ]",OR_021,1
"[ 1.45113377  0.85812138 -0.18228297 ... -0.03297545 -0.03146958
 -0.02040157]",OR_021,1
"[-0.01974224 -0.06122403 -0.06689222 ... -0.23411504 -0.23147055
 -0.19714836]",OR_021,1
"[-0.11640929  0.05204225  0.2420644  ...  5.18939141  2.65003083
 -0.19150753]",OR_021,1
"[-2.89705513 -5.27137572 -7.19501872 ... -0.26519296 -0.36664604
 -0.46791502]",OR_021,1
"[-0.55995526 -0.64077964 -0.62709559 ... -0.22131451 -0.46109538
 -0.65405794]",OR_021,1
"[-0.6850366  -0.54449877 -0.32930366 ...  0.59239635  0.73519637
  0.88588445]",OR_021,1
"[ 1.00569614  1.08277672  1.14286549 ... -1.79203317 -1.75924688
 -1.62804745]",OR_021,1
"[-1.40532163 -1.11648445 -0.76110753 ...  0.51558881  0.77224838
  0.87272852]",OR_021,1
[0.83319835 0.56362452 0.20111383 ... 0.10416458 0.20371083 0.29735924],OR_021,1
"[ 0.33850482  0.30122129  0.18994691 ... -0.40783241 -0.18702589
 -0.02980288]",OR_021,1
"[ 0.04091206  0.04071563  0.01685967 ... -2.85086439 -1.98703907
 -0.74619451]",OR_021,1
"[ 0.71000185  2.08894227  3.0784127  ... -0.06406059 -0.01480284
  0.0679707 ]",OR_021,1
"[ 0.13568366  0.16719706  0.21414711 ...  0.0493083  -0.08517281
 -0.23663418]",OR_021,1
"[-0.34764853 -0.33682885 -0.19344988 ...  5.21502314  3.09997977
  0.36694601]",OR_021,1
"[-2.64680162 -5.50365302 -7.95627791 ...  0.56860486  0.57780299
  0.60760495]",OR_021,1
"[ 0.59439018  0.56174731  0.51751358 ... -0.77171527 -0.42220187
 -0.08997257]",OR_021,1
[0.23424767 0.47867481 0.61616064 ... 0.00542329 0.11112296 0.23342682],OR_021,1
"[ 0.32142763  0.34086901  0.26438486 ...  0.39674086  0.05371676
 -0.21971169]",OR_021,1
"[-0.40262709 -0.42367839 -0.26789452 ...  3.29132934  3.2796931
  2.81892788]",OR_021,1
"[ 2.04249964  1.06954574 -0.00919573 ... -0.37856405 -0.42961227
 -0.40398259]",OR_021,1
"[-0.27184579 -0.10275349  0.04105541 ...  0.06210883  0.02223364
 -0.0429649 ]",OR_021,1
"[ -0.15810988  -0.25943324  -0.31443078 ... -10.05162643  -9.54629214
  -7.74073497]",OR_021,1
"[-4.63316051 -0.68230457  3.43384538 ...  0.02005309 -0.07035866
 -0.13321819]",OR_021,1
"[-0.15621368 -0.16504994 -0.19158799 ... -1.75546963 -1.79629888
 -1.57914072]",OR_021,1
"[-1.18545279 -0.66531916 -0.07805913 ... -0.03114683  0.00371651
  0.05292923]",OR_021,1
[0.15084875 0.2483652  0.30162279 ... 0.12793636 0.25001474 0.26352326],OR_021,1
"[ 0.10725195 -0.17260178 -0.54521674 ... -1.61101186 -1.54259247
 -1.27454936]",OR_021,1
"[-0.83098754 -0.31984343  0.14155768 ... -0.0439467  -0.15924798
 -0.23851296]",OR_021,1
"[-0.20549681 -0.1084168   0.03175039 ...  0.46073254  0.3740835
  0.27480943]",OR_021,1
"[ 0.14137    -0.06499882 -0.32930366 ...  4.00266447  3.76114734
  2.76981841]",OR_021,1
"[ 1.34308421 -0.27641865 -1.43669719 ... -0.22131451 -0.18887849
 -0.12381756]",OR_021,1
"[-0.03111485  0.04637894  0.08386119 ... -0.98748182 -1.11110298
 -1.14481475]",OR_021,1
"[-1.08878045 -0.92582256 -0.64199076 ...  2.31118971  0.78334179
 -1.08088232]",OR_021,1
"[-2.98993507 -4.46914829 -5.21672593 ...  0.84472644  0.66297823
  0.52299248]",OR_021,1
"[ 0.41621513  0.30689817  0.22344544 ... -1.70974877 -1.53888727
 -1.0658341 ]",OR_021,1
"[-0.34955609  0.53530795  1.35875627 ...  0.07125081  0.14260608
  0.17702752]",OR_021,1
"[ 0.17738425  0.18796179  0.2178709  ... -1.01672827 -0.81479784
 -0.45286679]",OR_021,1
[0.01627049 0.49566023 0.91952711 ... 3.48323866 3.05738106 2.07798309],OR_021,1
"[ 0.64555363 -0.90883714 -2.26667932 ...  0.33272727  0.30002386
  0.23718887]",OR_021,1
"[ 0.16980171  0.07280925 -0.0073345  ...  0.60153176  0.83519242
  0.94794711]",OR_021,1
[0.89764657 0.69577606 0.37047951 ... 3.03720284 2.24445556 0.7110277 ],OR_021,1
"[-1.1399439  -2.50960543 -2.91444088 ... -0.45903014 -0.42777076
 -0.4359488 ]",OR_021,1
"[-0.45758295 -0.43878659 -0.39445888 ... -2.13580499 -2.13147534
 -1.74086407]",OR_021,1
"[-1.05844119 -0.25000192  0.57147513 ...  0.10050822  0.10741998
  0.06045109]",OR_021,1
"[ 0.00489781 -0.05367219 -0.0538634  ...  0.73683222  1.07223652
  1.24314459]",OR_021,1
"[ 1.22935738  1.04500622  0.67199523 ... -2.47778039 -1.57407558
 -0.54876543]",OR_021,1
"[ 0.40672275  1.1733807   1.59698982 ... -0.02200419  0.03519741
  0.03976654]",OR_021,1
[0.02574924 0.01995089 0.04477697 ... 0.70392722 0.94630407 1.03442934],OR_021,1
[0.99811132 0.8751068  0.57519892 ... 5.80915337 7.1537357  7.20363781],OR_021,1
[5.93198884 3.38960468 0.29974975 ... 0.19192804 0.29631866 0.35752961],OR_021,1
"[ 0.35555931  0.32198376  0.30162279 ...  0.0035962  -0.07406164
 -0.12381756]",OR_021,1
"[-0.04438306  0.15775896  0.37977784 ... -2.43571808 -2.81480756
 -2.78248048]",OR_021,1
"[-2.28291211 -1.42986656 -0.31628153 ...  0.19742681 -0.01480284
 -0.22723129]",OR_021,1
"[-0.37987265 -0.3783764  -0.2325341  ...  0.65638804  0.92780025
  1.17921217]",OR_021,1
[1.37151591 1.46975477 1.3717784  ... 0.04565195 0.14075348 0.19019021],OR_021,1
"[ 0.1849668   0.12189055  0.02430503 ... -0.31091382  0.17964255
  0.60760495]",OR_021,1
[0.86353761 0.95627946 0.86926706 ... 2.54340875 2.60920707 2.57630907],OR_021,1
"[ 2.27560784  1.63777698  0.85064809 ... -0.06771695  0.03890039
  0.16386483]",OR_021,1
[0.23613252 0.24271093 0.22344544 ... 2.12105489 2.23890885 1.9877388 ],OR_021,1
"[ 1.45869588  0.72409263 -0.04827994 ...  4.53107233  3.19826743
  1.86926784]",OR_021,1
"[ 0.13757986 -1.93578777 -3.69799823 ... -0.47000577 -0.34443702
 -0.16518215]",OR_021,1
"[ 0.00489781  0.12944239  0.23646757 ... -0.92346823 -1.04443155
 -1.04515406]",OR_021,1
"[-0.87838128 -0.52751335 -0.09294762 ...  0.08405134  0.12038375
  0.17326771]",OR_021,1
"[ 0.21340078  0.21439436  0.16575341 ...  0.53204131  0.27963416
 -0.01288039]",OR_021,1
"[-0.30027749 -0.48408858 -0.55636582 ... -2.26023935 -1.33703148
 -0.39645848]",OR_021,1
"[ 0.43326961  1.09220804  1.50019351 ... -0.32188946 -0.22221199
 -0.09373238]",OR_021,1
[0.02764318 0.11245244 0.14714114 ... 0.44062149 0.64631592 0.68282354],OR_021,1
"[ 0.56784332  0.22382568 -0.20833837 ...  5.54034887  2.25732392
 -1.66564548]",OR_021,1
"[-5.60760501 -8.34277369 -9.36150798 ...  0.13707834  0.25742515
  0.35565984]",OR_021,1
[0.35555931 0.26535062 0.13411232 ... 2.1466428  1.88150119 1.43870392],OR_021,1
[0.95071758 0.52587663 0.21042331 ... 0.38576522 0.48890036 0.60008084],OR_021,1
"[ 0.69483222  0.77882593  0.78551517 ... -0.89788032 -0.68147718
 -0.41337647]",OR_021,1
"[-0.15052733  0.05770557  0.23834061 ...  1.92539939  2.12225049
  1.88807811]",OR_021,1
"[ 1.24641186  0.38239395 -0.41305555 ... -0.32004923 -0.2925864
 -0.19902714]",OR_021,1
"[-0.0785011   0.04260415  0.08386119 ... -0.95089636 -0.43518116
  0.1413015 ]",OR_021,1
[0.63987637 0.96383356 1.06656118 ... 2.12287321 1.59260646 0.53051659],OR_021,1
"[-0.55237044 -1.37701047 -1.59675339 ...  0.11330875  0.05186415
  0.02284405]",OR_021,1
"[ 6.79401612e-03  1.61761056e-02  1.09965215e-04 ...  5.77762173e-01
  1.46309058e-01 -3.30656293e-01]",OR_021,1
"[-0.83477995 -1.25241303 -1.50183012 ...  4.09774283  3.03896599
  1.48569583]",OR_021,1
"[-0.34764853 -2.13400376 -3.51559928 ...  0.89410585  0.8092782
  0.71855181]",OR_021,1
"[ 0.60006744  0.43149561  0.23461682 ... -1.36050009 -1.41852371
 -1.28770529]",OR_021,1
"[-0.98073088 -0.54259894 -0.10411454 ...  0.10599385  0.12038375
  0.11121857]",OR_021,1
"[ 0.12241704  0.14265528  0.16575341 ... -0.85034113 -0.97962381
 -0.86840501]",OR_021,1
"[-0.48222225 -0.08010023  0.31649566 ...  0.03285142  1.43521308
  2.48417249]",OR_021,1
"[ 2.8689948   2.51002686  1.53370764 ...  0.0566232  -0.02221035
 -0.08056969]",OR_021,1
"[-0.09556013 -0.09142686 -0.08364259 ... -0.04028947 -0.22035939
 -0.31747783]",OR_021,1
"[-0.39124987 -0.46710316 -0.49680744 ... -2.04986204 -4.17974141
 -5.87367394]",OR_021,1
"[-6.79596858 -6.6118894  -5.29856018 ... -0.1536599  -0.19998966
 -0.26483158]",OR_021,1
"[-0.31353957 -0.31984343 -0.33302745 ...  0.88494854  0.34630559
 -0.25167565]",OR_021,1
"[-0.88785095 -1.35244833 -1.55581397 ... -0.20851618 -0.08332243
  0.03224694]",OR_021,1
"[ 0.1148345   0.16153375  0.19925417 ... -0.64552832 -0.69259278
 -0.65968976]",OR_021,1
"[-0.54478563 -0.37269952 -0.19344988 ...  0.47352649  0.92223136
  1.24690665]",OR_021,1
"[ 1.26346635  1.05446015  0.85624493 ...  0.07490936 -0.02035842
 -0.136978  ]",OR_021,1
"[-0.20928695 -0.21035646 -0.15808723 ... -1.46655409 -1.27592894
 -0.8702973 ]",OR_021,1
"[-0.30974716  0.28235865  0.75015029 ...  0.68563449  1.78150514
  2.43709047]",OR_021,1
[2.47658276 1.93980532 1.01442808 ... 0.40769458 0.45741724 0.48539445],OR_021,1
"[ 0.5071875   0.52019975  0.50449145 ...  0.15902085 -0.03517323
 -0.45849861]",OR_021,1
"[-0.98452329 -1.43739804 -1.66748315 ...  0.78073476  1.63704668
  2.30372897]",OR_021,1
[2.5996657  2.38721618 1.688167   ... 0.53569986 0.52224716 0.47034623],OR_021,1
[0.41430757 0.38994805 0.40024755 ... 0.83375081 0.92593656 0.90093267],OR_021,1
"[ 0.76498042  0.50699138  0.17878    ...  0.00176693 -0.04072881
 -0.09373238]",OR_021,1
"[-0.18464538 -0.26698734 -0.29396107 ... -0.04028947 -0.76665242
 -1.51710059]",OR_021,1
"[-2.1028295  -2.36802258 -2.24072426 ...  2.6713483   3.18340226
  3.37152208]",OR_021,1
"[ 3.00161554  2.13424426  0.97163791 ... -0.59798914 -0.59998495
 -0.56568341]",OR_021,1
"[-5.18238769e-01 -4.53872178e-01 -3.33027449e-01 ... -2.01755770e-02
  1.13118257e-05  2.47250766e-02]",OR_021,1
"[ 0.06744757  0.14831859  0.26810866 ... -1.97489472 -2.44450934
 -2.55135057]",OR_021,1
"[-1.88296067 -0.6237716   0.88973677 ... -0.62541727 -0.66852007
 -0.71986012]",OR_021,1
"[-0.76653931 -0.77858544 -0.71457127 ... -0.61444164 -0.97221341
 -1.25010726]",OR_021,1
"[-1.27642517 -0.99188701 -0.50797882 ... -0.03297545  0.00741949
  0.07173275]",OR_021,1
"[ 0.09587927  0.04449268 -0.04641805 ...  0.40587627  0.95187296
  1.28450468]",OR_021,1
"[ 1.3639311   1.24512205  0.94372062 ... -2.44119494 -2.34444673
 -2.00972716]",OR_021,1
"[-1.40911404 -0.68230457 -0.06130876 ... -0.18291512 -0.13147007
 -0.02416212]",OR_021,1
"[ 0.07882025  0.15209564  0.2178709  ... -0.99661723 -0.89442638
 -0.85901114]",OR_021,1
"[-0.7589772  -0.60113191 -0.40935405 ... -6.94295828 -5.75744698
 -3.77165337]",OR_021,1
"[-1.14185146  1.57736679  3.82852281 ...  0.90871813  0.97408198
  0.95734098]",OR_021,1
"[ 0.84457557  0.68066785  0.49889462 ... -0.29262109 -0.31850062
 -0.2798798 ]",OR_021,1
"[-0.16948256 -0.02346777  0.15458649 ...  0.19010972  0.26854075
  0.4083061 ]",OR_021,1
[0.59059777 0.70710721 0.68874115 ... 0.67284054 0.81853011 0.87462081],OR_021,1
[0.72326393 0.48057464 0.18436345 ... 0.06759446 0.09816142 0.15070439],OR_021,1
[0.18117439 0.22194846 0.24391515 ... 0.03650997 0.15927282 0.3011213 ],OR_021,1
"[ 0.42000754  0.47302054  0.43376169 ... -0.23777139 -0.15924798
 -0.03544371]",OR_021,1
[0.19065314 0.51076843 0.85252114 ... 2.1777733  2.72213804 3.08204652],OR_021,1
"[ 3.16829983  2.96304675  2.4215089  ... -0.21217253 -0.19443408
 -0.13885903]",OR_021,1
"[-0.06523222 -0.02535562 -0.01105695 ... -0.27251005  0.12223413
  0.43838002]",OR_021,1
"[ 0.61144466  0.60514946  0.50076766 ... -2.90190876 -3.45378829
 -3.47632072]",OR_021,1
"[-2.92930196 -1.9074712  -0.71829506 ... -0.30543696 -0.41851885
 -0.44534268]",OR_021,1
"[-0.39883469 -0.3406059  -0.31255774 ... -2.25476248 -2.15925325
 -1.9006726 ]",OR_021,1
"[-1.4678623  -0.88239778 -0.19903334 ...  0.42964586  0.34075888
  0.24847504]",OR_021,1
"[ 0.20391976  0.19362511  0.13597422 ... -1.7536294  -1.52036126
 -0.98122163]",OR_021,1
"[-0.18654159  0.6297116   1.37735294 ... -1.59455936 -1.77036248
 -1.65248955]",OR_021,1
"[-1.29727206 -0.75214608 -0.0520015  ... -0.15914553 -0.14628422
 -0.13133717]",OR_021,1
"[-0.03869671  0.05959409  0.12108574 ...  0.27239413  0.50742636
  0.7354698 ]",OR_021,1
[0.81235146 0.76184051 0.63663035 ... 0.46804963 1.09260403 1.59288063],OR_021,1
[1.85485492 1.77368295 1.27872818 ... 0.0639381  0.16667879 0.24095093],OR_021,1
[0.26079452 0.20495173 0.04663887 ... 0.97820858 1.4537169  1.81098976],OR_021,1
"[ 1.9951286   1.96624467  1.78123952 ... -0.01468995 -0.05183998
 -0.13321819]",OR_021,1
"[-0.20549681 -0.20847019 -0.18600453 ...  0.41135313 -0.5148097
 -1.34224384]",OR_021,1
"[-1.85832137 -2.15098918 -2.14580099 ...  0.177307    0.13149491
  0.19395001]",OR_021,1
[0.33471242 0.46546644 0.59939242 ... 0.43146418 0.34075888 0.18454938],OR_021,1
"[ 0.02385304 -0.11408012 -0.23625566 ... -0.03114683 -0.22221199
 -0.29303573]",OR_021,1
"[-0.34197127 -0.39536182 -0.36094475 ... -1.15386895 -1.31480027
 -1.26515548]",OR_021,1
"[-0.99590052 -0.58224666 -0.08922605 ...  0.23399036  0.25001474
  0.25599915]",OR_021,1
"[ 0.27594145  0.28991275  0.26438486 ...  0.3107979   0.06297532
 -0.19150753]",OR_021,1
"[-0.43294365 -0.62567143 -0.76295828 ... -1.65489249 -0.80370443
  0.17514649]",OR_021,1
"[ 1.16870156  2.01910076  2.55908854 ... -0.58519518 -0.53147201
 -0.34005017]",OR_021,1
"[ 0.02385304  0.45603513  0.89533361 ... -0.75342254 -0.60369015
 -0.37012409]",OR_021,1
"[-0.1467372   0.05393078  0.16575341 ...  0.12610709  0.23889914
  0.29548947]",OR_021,1
"[ 0.3024883   0.28045882  0.26438486 ... -1.82859672 -2.09074032
 -2.07365959]",OR_021,1
"[-1.62519046 -0.9069373  -0.03897425 ... -1.27821568 -0.83702905
 -0.26859364]",OR_021,1
"[ 0.31954278  0.81281939  1.17450658 ... -0.29627964 -0.31295391
 -0.35133634]",OR_021,1
"[-0.36093331 -0.32929736 -0.2511486  ... -0.199372   -0.35925783
 -0.39269642]",OR_021,1
"[-0.30216234 -0.12729527  0.10805692 ...  2.22334081  1.99815955
  1.41989364]",OR_021,1
"[ 0.67777774 -0.08576355 -0.75738374 ... -0.537656   -0.42777076
 -0.3626225 ]",OR_021,1
"[-0.29836994 -0.20658167 -0.09666918 ...  0.56312799  0.32223288
  0.03224694]",OR_021,1
"[-0.2168695  -0.44256364 -0.64943834 ... -0.38406282 -0.35368893
 -0.32500195]",OR_021,1
"[-0.28890027 -0.24433634 -0.16925415 ...  2.08446944  1.22778839
  0.18642815]",OR_021,1
"[-0.90490543 -1.74322605 -2.16069616 ... -0.31273214 -0.61664726
 -0.70857396]",OR_021,1
"[-0.59027181 -0.34250573 -0.02408488 ...  0.24130745  0.17038399
  0.10745652]",OR_021,1
"[ 0.06176122  0.029389    0.0689727  ... -0.45353137 -0.05369191
  0.36505372]",OR_021,1
"[ 0.75928045  1.06576869  1.26010921 ... -2.92031103 -2.94437865
 -2.47227982]",OR_021,1
"[-1.6687918  -0.69741278  0.25508653 ... -0.17742949  0.03334481
  0.26539303]",OR_021,1
"[4.56024058e-01 5.88164042e-01 6.62674603e-01 ... 4.71708174e-01
 2.79634164e-01 2.80724311e-04]",OR_021,1
"[-0.33438646 -0.64831112 -0.89882097 ...  0.3766079   0.86667553
  1.29768314]",OR_021,1
"[ 1.5648606   1.55470449  1.27685513 ... -0.29627964 -0.30554351
 -0.29303573]",OR_021,1
"[-0.20360061 -0.02346777  0.26438486 ...  0.66918199  0.55741329
  0.45342824]",OR_021,1
"[ 0.38399101  0.34276884  0.28487687 ... -0.37856405 -0.39074094
 -0.38893437]",OR_021,1
"[-0.38936502 -0.39536182 -0.39818267 ... -0.15731626  0.02223364
  0.25599915]",OR_021,1
"[ 0.43326961  0.53720779  0.59381788 ...  0.49181922 -0.04998827
 -0.44723497]",OR_021,1
"[-0.58459456 -0.49729695 -0.24927556 ... -0.5212035  -0.58702784
 -0.59012551]",OR_021,1
"[-0.59785663 -0.59923208 -0.57870858 ... -0.21948743 -0.20924822
 -0.19714836]",OR_021,1
"[-0.10124647  0.07847256  0.30162279 ...  0.68563449  1.48890521
  2.10055543]",OR_021,1
[2.47272222 2.37409828 1.77564268 ... 0.71672117 0.56111849 0.34437367],OR_021,1
"[ 0.02953938 -0.25943324 -0.4633156  ... -0.19023002  0.04075299
  0.25599915]",OR_021,1
[0.4294772  0.49378301 0.43188864 ... 0.19010972 0.21112123 0.23531911],OR_021,1
[0.26835663 0.28045882 0.23461682 ... 0.25594163 0.17593957 0.02284405],OR_021,1
"[-0.16948256 -0.35193705 -0.46146485 ... -1.21238377 -1.59444309
 -1.80477396]",OR_021,1
"[-1.80904277 -1.55821842 -1.12215934 ...  0.18096336  0.22037314
  0.29172742]",OR_021,1
"[ 0.35744416  0.38807083  0.36118118 ... -0.40599218 -0.19258148
  0.01532444]",OR_021,1
"[ 0.13378973  0.1445438   0.11364038 ... -1.19958981 -0.04813633
  0.95170916]",OR_021,1
[1.66151023 2.1361441  2.19255139 ... 0.18461095 0.46112244 0.71289746],OR_021,1
[0.89006176 0.92986272 0.77062    ... 0.2705539  0.25001474 0.25976121],OR_021,1
[0.29490349 0.35407738 0.40584439 ... 0.2376489  0.20557452 0.1413015 ],OR_021,1
"[ 0.07313391  0.01806237 -0.01477919 ...  0.21935618  0.15927282
  0.16386483]",OR_021,1
"[ 0.18686073  0.18985032  0.13597422 ... -0.08783238 -0.35925783
 -0.55628954]",OR_021,1
"[-0.66988967 -0.6162175  -0.42795072 ... -0.03297545 -0.05183998
 -0.08433174]",OR_021,1
"[-0.09745633 -0.06688734 -0.05758496 ...  0.48997899  0.35557969
  0.23718887]",OR_021,1
"[ 0.12052084 -0.01025352 -0.14692031 ...  0.24312577  0.45187053
  0.59068696]",OR_021,1
"[ 0.63796881  0.59949519  0.54915467 ... -0.57605977 -0.71666549
 -0.76122021]",OR_021,1
"[-0.67556693 -0.48786563 -0.26417073 ... -0.06954622  0.06297532
  0.15634522]",OR_021,1
[0.14895255 0.06714593 0.01872157 ... 0.38576522 0.54261467 0.55495869],OR_021,1
[0.40863031 0.19173884 0.01685967 ... 0.88128999 0.67038863 0.26728532],OR_021,1
"[-0.1732727  -0.6464339  -1.09424205 ... -1.27271691 -1.1444276
 -0.92294356]",OR_021,1
"[-0.63387315 -0.38215345 -0.15250377 ...  0.3437029   0.42038742
  0.43461796]",OR_021,1
"[ 0.40104549  0.36918558  0.34441296 ... -0.37674573 -0.39628765
 -0.3043219 ]",OR_021,1
"[-0.1467372  -0.01214114  0.10247346 ... -0.86861195 -0.82220825
 -0.63900971]",OR_021,1
"[-0.36093331 -0.03101893  0.32394325 ... -0.40051532 -0.48703179
 -0.56755318]",OR_021,1
"[-0.55425529 -0.43123249 -0.234396   ...  0.98186713  0.90186384
  0.78248423]",OR_021,1
"[ 0.57163573  0.2785816  -0.06875188 ... -2.10653663 -2.56476197
 -2.72796446]",OR_021,1
"[-2.46490228 -1.72624063 -0.75551069 ... -0.09514509  0.13149491
  0.29925153]",OR_021,1
[0.4048379  0.49756006 0.49704387 ... 0.24496599 0.19075372 0.12626004],OR_021,1
"[ 0.12810339  0.13132865  0.15830805 ... -0.093318   -0.12776709
 -0.19714836]",OR_021,1
"[-0.29078512 -0.35949115 -0.3870113  ...  0.59969154  0.48148995
  0.40454404]",OR_021,1
[0.44085443 0.51076843 0.54915467 ... 0.74598954 0.8278042  0.82571408],OR_021,1
"[ 0.76686527  0.6297116   0.4300379  ...  0.04016632 -0.00183907
 -0.04672538]",OR_021,1
"[-0.10124647 -0.12163196 -0.09108572 ... -0.30543696 -0.43702267
 -0.49422688]",OR_021,1
"[-0.44432087 -0.31796621 -0.16553259 ... -0.71867732 -0.77406282
 -0.69541802]",OR_021,1
"[-0.48792221 -0.23678676 -0.02408488 ... -0.0786882  -0.17035915
 -0.26859364]",OR_021,1
"[-0.36093331 -0.41047002 -0.41865238 ...  0.0639381   0.19816412
  0.26915508]",OR_021,1
[0.31195797 0.30689817 0.24019136 ... 0.19192804 0.23148874 0.24284322],OR_021,1
"[ 0.19065314  0.17663516  0.28300383 ...  0.01273819 -0.14072863
 -0.33441835]",OR_021,1
"[-0.52203118 -0.65208817 -0.65128909 ...  0.05296685 -0.10183956
 -0.22911232]",OR_021,1
"[-0.28510786 -0.28964964 -0.27346906 ...  0.22851349  0.31668617
  0.36881577]",OR_021,1
"[ 0.34608964  0.23137978  0.08944465 ... -0.86495341 -0.9407303
 -1.03952224]",OR_021,1
"[-1.04897152 -0.89750599 -0.63639392 ... -0.6272575  -0.34814222
  0.03976654]",OR_021,1
"[ 0.51097991  0.88831516  1.09075469 ... -0.23777139  0.01853066
  0.25976121]",OR_021,1
[0.44653168 0.53343074 0.54170708 ... 0.65088926 0.64631592 0.5643751 ],OR_021,1
"[ 0.41430757  0.2559193   0.11550228 ... -0.57787809 -0.84814465
 -0.87403683]",OR_021,1
"[-0.8859661  -0.5237363  -0.16925415 ...  0.90140104  0.93150545
  0.84828642]",OR_021,1
"[ 0.60006744  0.2408111  -0.14319875 ...  0.71124431  0.5833497
  0.33874185]",OR_021,1
"[ 0.03143559 -0.23489824 -0.41492859 ...  0.19376827  0.15186464
  0.13566067]",OR_021,1
"[ 0.13757986  0.12566534  0.08944465 ... -0.32736632 -0.20184004
 -0.06176842]",OR_021,1
"[ 0.07503011  0.23703405  0.42259031 ... -0.64005145 -1.03331595
 -1.2707873 ]",OR_021,1
"[-1.32191136 -1.12591577 -0.73504098 ...  0.07490936  0.08334505
  0.14318253]",OR_021,1
"[ 0.20581596  0.24648798  0.25881032 ... -0.03480391 -0.12961747
 -0.26859364]",OR_021,1
"[-0.41968158 -0.48974285 -0.43354756 ... -0.22131451 -0.11665592
  0.01156239]",OR_021,1
"[ 0.17359412  0.30122129  0.35373359 ... -0.46816555 -0.55924992
 -0.60517374]",OR_021,1
"[-0.60164904 -0.55770714 -0.47821077 ...  0.28884663  0.30557057
  0.21274677]",OR_021,1
"[ 0.03522572 -0.12729527 -0.26976757 ...  0.27787099  0.24630954
  0.21463906]",OR_021,1
"[ 0.20581596  0.16153375  0.09316844 ... -0.49011682 -0.42777076
 -0.32500195]",OR_021,1
"[-0.24150879 -0.18203989 -0.14319875 ...  0.23217204  0.10556738
 -0.07116905]",OR_021,1
"[-0.18464538 -0.18581694 -0.09480951 ... -0.25057192 -0.45925388
 -0.64466406]",OR_021,1
"[-0.72296068 -0.70684409 -0.64943834 ...  0.76060181  0.72964966
  0.61702135]",OR_021,1
"[ 0.39536824  0.10490061 -0.17669951 ... -0.37856405 -0.13517305
  0.12250023]",OR_021,1
[0.3271276  0.51076843 0.63475731 ... 0.49729608 0.56482369 0.60197313],OR_021,1
"[ 0.59818259  0.539085    0.41886652 ... -0.23777139 -0.23147055
 -0.18210465]",OR_021,1
"[-0.14484099 -0.13295859 -0.13203183 ... -0.44623618 -0.14258123
  0.03600674]",OR_021,1
[0.25700211 0.50511416 0.61988443 ... 0.20840245 0.12223413 0.12814106],OR_021,1
